id_media,week,id_country,article_nb
en_NZL_nzhera_int,2014-09-08,FRA,6.8333333333
fr_FRA_lmonde_int,2014-08-11,IRQ,37.5
en_CHN_chinad_int,2014-12-15,PER,2
es_BOL_patria_int,2015-06-08,PRY,0.5
fr_DZA_xpress_int,2015-01-05,TUR,2
en_NZL_nzhera_int,2014-07-21,LKA,3
es_ESP_catalu_int,2015-03-30,TUR,4.8333333333
en_USA_wapost_int,2014-06-02,UKR,16
fr_BEL_lesoir_int,2014-08-18,RUS,5
es_BOL_patria_int,2014-07-21,ISR,2.5
en_MLT_tmalta_int,2014-10-06,LVA,1
en_CHN_chinad_int,2014-08-18,THA,3
en_MLT_tmalta_int,2015-06-08,SYR,1
fr_FRA_lepari_int,2015-01-12,UKR,1
es_ESP_catalu_int,2015-04-20,ARG,1
en_AUS_hersun_int,2014-03-17,BRA,1
fr_FRA_lmonde_int,2014-01-27,KEN,0.5
es_VEN_univer_int,2015-03-09,NER,0.3333333333
fr_DZA_elwata_int,2014-09-15,LBY,1
fr_FRA_lmonde_int,2014-04-28,AUS,5
es_BOL_patria_int,2014-12-22,MEX,5
en_GBR_guardi_int,2014-09-29,SWE,1.5
en_NZL_nzhera_int,2014-02-24,IND,14.5
es_ESP_catalu_int,2014-03-17,AFG,2
es_CHL_tercer_int,2014-09-15,EGY,2.5
fr_FRA_lepari_int,2014-09-15,SWE,1
en_JPN_jatime_int,2015-02-23,YEM,1
en_NZL_nzhera_int,2014-03-10,LTU,1.3333333333
en_MYS_starmy_int,2015-02-02,PRK,7
fr_FRA_lmonde_int,2014-10-20,AFG,1
es_MEX_jormex_int,2014-06-30,TUR,0.5
es_MEX_univer_int,2014-04-21,YEM,3
es_VEN_univer_int,2014-08-18,LBY,7
en_GBR_dailyt_int,2014-09-01,LBY,1
es_MEX_univer_int,2014-07-07,IRQ,5
en_GBR_guardi_int,2014-12-08,AUS,9
en_CHN_chinad_int,2015-01-05,CUB,1.3333333333
en_MYS_starmy_int,2014-10-27,KEN,5
en_AUS_austra_int,2015-01-05,PRK,0.5
es_VEN_univer_int,2014-08-11,DOM,1.5
en_CAN_starca_int,2014-02-10,FRA,1.5
es_VEN_univer_int,2015-06-22,LTU,0.5
en_NZL_nzhera_int,2014-09-22,CYP,2
es_CHL_mercur_int,2015-05-18,JPN,1.5
en_CHN_chinad_int,2015-01-26,EGY,3.5
en_SGP_twoday_int,2015-04-20,IDN,26.6666666667
en_NZL_nzhera_int,2015-06-01,CHN,66.3333333333
fr_DZA_xpress_int,2014-10-27,IRN,1
en_JPN_jatime_int,2015-02-16,HUN,1
en_GBR_guardi_int,2014-10-27,ZMB,4
es_MEX_jormex_int,2014-04-07,ITA,1.5
fr_DZA_xpress_int,2014-01-27,MDG,1
en_IND_hindti_int,2015-06-08,PER,1
en_AUS_austra_int,2015-03-02,CHE,1
fr_BEL_lesoir_int,2014-07-28,USA,7
en_CHN_mopost_int,2014-10-20,MLI,1
es_VEN_univer_int,2014-06-30,GRC,1
en_GBR_dailyt_int,2014-03-17,TWN,1
es_CHL_tercer_int,2014-12-29,LBY,0.5
en_CAN_starca_int,2014-11-03,IRN,0.5
en_NZL_nzhera_int,2014-12-01,LBN,10.5
en_MYS_starmy_int,2014-06-02,POL,4.3333333333
es_CHL_mercur_int,2014-09-22,AUS,1
en_USA_wapost_int,2014-10-20,TUR,5.1666666667
es_CHL_mercur_int,2015-04-06,YEM,6
en_PAK_newint_int,2014-03-24,FRA,0.3333333333
en_SGP_twoday_int,2015-02-23,KHM,1
en_SGP_twoday_int,2015-03-30,ARG,2.5
fr_FRA_lmonde_int,2014-10-27,BRA,14
en_NZL_nzhera_int,2014-08-25,ARG,3.5
en_AUS_austra_int,2014-12-29,GRC,3
es_VEN_univer_int,2015-05-11,MYS,1
en_NZL_nzhera_int,2014-07-28,GBR,15.3333333333
en_NZL_nzhera_int,2015-01-05,SDN,1
en_USA_nytime_int,2014-09-08,SOM,0.5
en_MLT_tmalta_int,2014-04-28,CHN,1
es_VEN_univer_int,2015-04-20,USA,20.6666666667
en_JPN_jatime_int,2015-02-09,RUS,5.8333333333
en_GBR_dailyt_int,2014-08-18,FRA,14.5
en_MYS_starmy_int,2014-06-09,SAU,1.8333333333
en_CHN_chinad_int,2014-03-10,PSE,3
en_GBR_guardi_int,2015-04-13,KHM,4.5
es_MEX_univer_int,2015-02-23,POL,2
es_MEX_univer_int,2015-04-27,GIN,1
fr_FRA_lmonde_int,2015-05-25,GBR,6
fr_FRA_lepari_int,2015-04-20,NPL,25.5
en_CHN_mopost_int,2014-08-11,AFG,0.5
en_CAN_starca_int,2014-06-16,UKR,4.5
es_BOL_patria_int,2014-12-29,COL,1.8333333333
en_USA_wapost_int,2015-04-27,ETH,0.5
en_SGP_twoday_int,2014-12-15,IRN,16.1666666667
en_SGP_twoday_int,2015-05-18,VEN,3.5
fr_FRA_lmonde_int,2014-11-24,GRC,2
en_MLT_tmalta_int,2014-04-21,UKR,7.5
en_CAN_starca_int,2015-05-04,TUR,0.3333333333
en_GBR_dailyt_int,2014-01-13,VAT,6
en_PAK_newint_int,2014-01-27,MYS,1
en_GBR_guardi_int,2013-12-30,PRK,4
en_IND_tindia_int,2014-02-17,EGY,1
en_IND_tindia_int,2014-09-22,PRK,1
fr_FRA_lmonde_int,2014-09-22,RUS,7.6666666667
en_GBR_dailyt_int,2014-08-11,PSE,13.1666666667
en_AUS_austra_int,2014-01-06,JPN,2
en_IND_hindti_int,2015-06-15,SDN,1
es_VEN_univer_int,2014-08-11,HND,1
en_USA_nytime_int,2014-12-08,IRN,5
en_SGP_twoday_int,2015-06-08,KEN,2
en_CHN_mopost_int,2014-09-22,RUS,6.5
es_CHL_tercer_int,2015-03-23,KOR,1
en_PAK_newint_int,2015-01-12,CUB,0.5
es_CHL_tercer_int,2015-06-01,IRQ,1
es_ESP_catalu_int,2015-04-13,IRQ,3
es_CHL_mercur_int,2014-05-12,LTU,1
en_CHN_chinad_int,2015-01-26,RUS,11.3333333333
es_CHL_tercer_int,2014-12-01,SYR,4.5
en_MLT_tmalta_int,2015-04-13,EGY,1
en_AUS_hersun_int,2014-06-30,ISR,1
es_ESP_catalu_int,2015-06-01,POL,1
en_NZL_nzhera_int,2015-01-12,VNM,2
en_CAN_starca_int,2014-02-17,SOM,2
fr_FRA_lmonde_int,2015-02-16,ITA,6
es_BOL_larazo_int,2014-10-20,IRN,2
es_ESP_elpais_int,2015-03-02,NGA,1
es_MEX_univer_int,2014-07-21,GBR,1
en_PAK_newint_int,2015-02-23,MDV,2
es_VEN_univer_int,2014-09-29,URY,0.5
en_MYS_starmy_int,2014-05-12,SOM,1
en_NZL_nzhera_int,2014-10-20,SRB,1.8333333333
en_NZL_nzhera_int,2014-03-10,GRC,4.5
en_GBR_dailyt_int,2014-04-28,VAT,0.5
en_MYS_starmy_int,2015-06-29,ITA,2
en_NZL_nzhera_int,2014-06-23,ZWE,1
es_VEN_univer_int,2014-12-29,SSD,0.5
en_IND_tindia_int,2015-02-02,CHN,10
es_BOL_patria_int,2015-03-23,VAT,3
en_GBR_dailyt_int,2015-05-11,ESP,1
en_MYS_starmy_int,2015-03-30,JPN,3.5
es_MEX_univer_int,2014-07-14,USA,20.8333333333
fr_BEL_lesoir_int,2014-03-17,RWA,1
en_GBR_guardi_int,2014-02-17,SSD,1
en_JPN_jatime_int,2014-08-04,UKR,5.8333333333
en_NZL_nzhera_int,2014-06-30,SYR,16.3333333333
en_ZWE_chroni_int,2015-03-16,NAM,0.3333333333
es_MEX_univer_int,2014-05-19,UKR,15.8333333333
en_JPN_jatime_int,2014-10-27,GBR,6
es_MEX_univer_int,2014-09-08,AUS,1.5
es_BOL_patria_int,2014-12-01,ARG,4
en_SGP_twoday_int,2014-05-19,CHN,41
en_IND_tindia_int,2014-06-23,THA,2
en_JPN_jatime_int,2014-07-28,PSE,11.8333333333
en_USA_nytime_int,2014-12-08,UKR,7.5
en_GBR_dailyt_int,2014-05-26,IND,12
en_USA_wapost_int,2015-02-16,YEM,4
en_NZL_nzhera_int,2015-03-02,IRQ,31
fr_BEL_derheu_int,2014-09-22,SYR,4
es_ESP_catalu_int,2014-09-08,UKR,1
en_JPN_jatime_int,2014-12-01,ZWE,1
en_GBR_guardi_int,2014-04-28,GRC,2
es_CHL_mercur_int,2014-06-02,ECU,2
fr_BEL_derheu_int,2014-10-13,HKG,2.5
es_MEX_jormex_int,2015-05-18,SYR,4.5
es_CHL_tercer_int,2014-06-02,NLD,1
en_CHN_chinad_int,2014-09-22,MMR,1.5
en_CHN_chinad_int,2015-04-13,YEM,3
en_GBR_guardi_int,2015-04-13,LBY,8
fr_CAN_jmontr_int,2014-10-20,BFA,1
en_IND_tindia_int,2015-04-06,DEU,0.5
en_CHN_mopost_int,2015-01-05,IRQ,0.5
en_NZL_nzhera_int,2014-07-14,JAM,1.5
en_JPN_jatime_int,2014-09-22,ISR,2
en_AUS_austra_int,2014-06-09,UKR,5
en_USA_nytime_int,2015-05-25,AFG,7.5
en_NZL_nzhera_int,2015-01-26,MAR,1
es_ESP_elpais_int,2014-11-17,ROU,6
en_IND_tindia_int,2014-01-06,VAT,2
en_IND_hindti_int,2014-12-01,VAT,1
es_MEX_univer_int,2015-04-13,LBY,2.5
en_NZL_nzhera_int,2015-04-06,PAK,10.8333333333
en_IND_tindia_int,2014-12-22,KOR,1
en_CHN_mopost_int,2014-03-10,NZL,1
en_USA_nytime_int,2014-04-14,JOR,1.5
es_MEX_univer_int,2015-03-02,IRQ,7
en_PAK_newint_int,2015-04-20,TUN,1
en_CHN_chinad_int,2015-04-06,SDN,2
en_USA_nytime_int,2014-04-28,VEN,1
en_JPN_jatime_int,2014-11-03,LBY,2
en_MYS_starmy_int,2014-04-21,USA,23.75
en_IND_tindia_int,2015-01-26,ZWE,1
en_CHN_chinad_int,2014-01-06,KOR,2
en_GBR_guardi_int,2014-03-17,UKR,35.0833333333
en_NZL_nzhera_int,2014-04-07,FRA,7.5
en_MYS_starmy_int,2015-03-23,AFG,14.5
en_IND_hindti_int,2015-06-01,PRK,1
en_MYS_starmy_int,2015-06-15,GIN,1
es_CHL_tercer_int,2015-05-25,ITA,2.5
en_GBR_guardi_int,2014-10-27,ZAF,6
en_NZL_nzhera_int,2015-06-01,HKG,1
en_USA_wapost_int,2014-04-28,PHL,8
en_NGA_thiday_int,2014-01-13,GBR,3
en_IND_hindti_int,2015-02-23,FRA,4
en_CAN_starca_int,2014-01-13,SSD,2.3333333333
en_IND_hindti_int,2014-12-01,PHL,10
en_USA_wapost_int,2015-02-02,YEM,2
en_USA_nytime_int,2015-06-01,MYS,4
en_MYS_starmy_int,2015-05-25,KOR,3
en_ZWE_chroni_int,2014-07-07,NGA,1
en_JPN_jatime_int,2015-04-06,TUR,2.6666666667
en_NZL_nzhera_int,2014-08-18,CAN,1.5
en_SGP_twoday_int,2015-05-04,GIN,9
en_MYS_starmy_int,2015-06-08,HKG,5.5
en_IND_tindia_int,2015-05-04,THA,1
en_SGP_twoday_int,2014-09-08,CHL,3
en_NZL_nzhera_int,2014-02-10,CUB,5.5
es_BOL_patria_int,2014-12-08,GIN,0.5
es_CHL_tercer_int,2014-08-04,CHN,5
en_SGP_twoday_int,2014-10-13,KGZ,1
en_IND_tindia_int,2015-06-22,NZL,1
es_BOL_larazo_int,2014-03-03,EGY,1
en_GBR_dailyt_int,2014-10-27,CRI,1
en_AUS_austra_int,2014-12-08,SAU,0.5
fr_DZA_xpress_int,2014-02-03,TUN,2.5
en_ZWE_chroni_int,2014-10-20,NGA,3
es_VEN_univer_int,2015-06-29,IRN,2.5
fr_BEL_derheu_int,2014-08-25,USA,4.3333333333
fr_DZA_elwata_int,2015-06-08,LBY,3
en_NZL_nzhera_int,2014-08-18,UKR,25.6666666667
en_GBR_guardi_int,2014-06-09,KGZ,1
en_GBR_guardi_int,2015-05-25,QAT,4.5
en_IND_hindti_int,2014-09-29,NPL,1
en_USA_nytime_int,2014-04-21,QAT,2
en_NZL_nzhera_int,2014-05-19,GTM,1
en_NZL_nzhera_int,2014-08-11,LBY,1.5
en_NZL_nzhera_int,2014-02-10,PAN,2.5
fr_FRA_lmonde_int,2014-01-27,CHN,12.5
en_PAK_newint_int,2015-02-23,FRA,3.5
en_GBR_guardi_int,2014-01-06,NPL,1
es_VEN_univer_int,2014-09-22,CHN,4
es_CHL_tercer_int,2014-05-19,FRA,1.25
en_MYS_starmy_int,2014-05-12,LBY,19
en_NZL_nzhera_int,2015-02-16,AZE,1
es_CHL_mercur_int,2015-05-18,YEM,2.5
en_USA_nytime_int,2014-02-10,TUN,1
en_GBR_guardi_int,2014-01-06,PRT,2
fr_BEL_derheu_int,2015-04-20,DNK,1
en_NGA_thiday_int,2014-02-03,BEN,2
en_GBR_guardi_int,2014-02-03,AZE,1
fr_FRA_lmonde_int,2014-06-16,CRI,0.5
en_USA_nytime_int,2015-01-05,SOM,1
en_GBR_dailyt_int,2014-07-21,KOR,1
fr_DZA_xpress_int,2014-12-22,IRN,1
en_CAN_starca_int,2015-05-18,USA,18
fr_BEL_derheu_int,2015-03-02,MYS,1
en_PAK_newint_int,2015-03-02,IRN,5.6666666667
fr_DZA_elwata_int,2014-03-03,MAR,1.5
fr_BEL_derheu_int,2014-12-29,SWE,1
en_USA_nytime_int,2014-04-21,COL,5
es_VEN_univer_int,2014-07-21,LBR,1
es_VEN_univer_int,2014-10-13,NLD,0.5
en_CAN_starca_int,2014-10-13,SYR,3.5
en_MYS_starmy_int,2014-07-14,CHE,2
en_USA_wapost_int,2014-08-25,GBR,3
en_USA_wapost_int,2014-12-01,GBR,7
es_MEX_univer_int,2014-10-27,ZMB,1
en_GBR_guardi_int,2015-05-04,BRA,7
es_CHL_mercur_int,2014-04-21,COG,0.5
fr_FRA_lepari_int,2015-04-13,MLI,0.5
en_SGP_twoday_int,2014-08-11,MEX,4
en_USA_nytime_int,2015-05-04,UKR,3
es_VEN_univer_int,2015-04-06,COL,11.8333333333
fr_FRA_lmonde_int,2015-04-27,GRC,6.5
es_ESP_elpais_int,2015-01-12,FRA,32
es_VEN_univer_int,2014-04-21,MEX,5
en_GBR_guardi_int,2015-03-02,YEM,1.5
en_GBR_dailyt_int,2014-11-03,SAU,1
en_ZWE_chroni_int,2014-10-13,LBY,1
es_VEN_univer_int,2014-06-30,EGY,4
en_MLT_tmalta_int,2014-12-22,ITA,1
en_MYS_starmy_int,2014-06-02,AFG,11.5
en_MYS_starmy_int,2014-07-28,AFG,6
es_CHL_mercur_int,2014-05-19,IRN,2
en_MYS_starmy_int,2014-05-19,DJI,4
en_IND_tindia_int,2014-03-31,ECU,3
en_USA_nytime_int,2014-03-03,CAF,2
fr_FRA_lmonde_int,2015-04-20,BEL,2
en_NGA_thiday_int,2015-01-26,GIN,0.5
en_GBR_dailyt_int,2014-06-30,MEX,1
fr_BEL_derheu_int,2014-04-28,RUS,7.5
en_GBR_dailyt_int,2015-02-16,NGA,5
en_SGP_twoday_int,2014-08-04,KHM,6
en_GBR_dailyt_int,2014-03-03,JPN,2
en_CHN_mopost_int,2015-06-22,MMR,1
en_GBR_guardi_int,2014-09-15,IRL,1
fr_DZA_elwata_int,2015-05-25,CUB,1
en_GBR_guardi_int,2015-01-12,HTI,6
en_GBR_guardi_int,2014-12-08,KHM,2
es_VEN_univer_int,2015-04-13,CRI,1
fr_BEL_derheu_int,2015-05-25,JPN,1
en_IND_hindti_int,2014-08-11,HKG,1
es_ESP_elpais_int,2014-06-30,UKR,7
es_VEN_univer_int,2015-03-23,LBN,1
fr_DZA_xpress_int,2015-03-09,SWE,1.5
en_PAK_newint_int,2014-01-20,GBR,1.5
en_CHN_mopost_int,2014-07-14,HND,0.5
en_USA_nytime_int,2015-02-16,HUN,1
es_MEX_jormex_int,2014-10-27,CHL,1
fr_BEL_derheu_int,2014-06-30,ITA,1
en_IND_tindia_int,2015-04-13,MMR,1
en_CHN_mopost_int,2014-09-22,MOZ,1
en_IND_tindia_int,2015-04-06,EGY,5
en_SGP_twoday_int,2015-04-27,NGA,13
en_IND_tindia_int,2014-06-23,MEX,1
fr_FRA_lmonde_int,2015-06-01,VAT,1
en_USA_wapost_int,2014-12-15,LBN,1
fr_BEL_derheu_int,2014-08-25,ARG,1
en_ZWE_chroni_int,2015-05-25,TZA,1
en_GBR_guardi_int,2014-01-27,HKG,3
en_SGP_twoday_int,2015-02-16,MLI,4.5
en_MYS_starmy_int,2014-12-22,BRA,1
en_CAN_starca_int,2014-03-17,THA,0.5
en_PAK_newint_int,2015-04-13,DEU,1
en_SGP_twoday_int,2014-09-01,JPN,12.3333333333
en_IND_tindia_int,2015-06-22,ISR,2
en_SGP_twoday_int,2014-12-01,PSE,5.5
en_CAN_starca_int,2014-05-05,NGA,19.5
en_CHN_mopost_int,2014-01-20,SSD,2
en_CHN_chinad_int,2014-08-04,MYS,2
en_NZL_nzhera_int,2015-01-19,ARE,0.5
es_VEN_univer_int,2015-01-19,COL,6.5
fr_FRA_lmonde_int,2014-08-04,IDN,2
es_ESP_elpais_int,2014-07-14,BRA,0.5
en_USA_wapost_int,2014-04-07,UKR,18.5
en_GBR_dailyt_int,2014-06-02,PSE,4.3333333333
en_SGP_twoday_int,2015-01-05,HRV,4
fr_DZA_xpress_int,2014-12-22,CIV,1
en_GBR_guardi_int,2014-01-27,EGY,12.5
en_IND_hindti_int,2014-05-12,AUS,1
fr_FRA_lmonde_int,2015-03-23,NGA,3
en_MLT_tmalta_int,2015-05-04,GRC,4
en_USA_nytime_int,2014-12-08,KOR,1.5
en_CHN_chinad_int,2015-04-20,AUS,4.5
es_ESP_catalu_int,2015-02-02,ISR,1.5
en_MYS_starmy_int,2014-09-29,VEN,2
es_VEN_univer_int,2015-02-23,FRA,7
es_VEN_univer_int,2014-05-05,AFG,2
en_CAN_starca_int,2014-11-03,PRK,1.5
en_MLT_tmalta_int,2014-05-12,SRB,0.5
en_ZWE_chroni_int,2015-03-23,TUN,2
en_IND_tindia_int,2015-01-05,BEL,1
en_CAN_starca_int,2015-05-11,SYR,3
en_USA_wapost_int,2013-12-30,SYR,1
en_JPN_jatime_int,2015-06-22,SWE,0.5
es_VEN_univer_int,2014-05-05,CUB,10.5
fr_FRA_lmonde_int,2014-10-13,ARG,1
es_BOL_patria_int,2014-06-16,CUB,0.5
en_NZL_nzhera_int,2014-03-31,LBR,1
en_MLT_tmalta_int,2014-11-24,BRA,0.5
en_PAK_newint_int,2015-06-29,SDN,1.25
es_VEN_univer_int,2014-08-11,SYC,0.8333333333
en_NZL_nzhera_int,2015-02-23,ITA,8.5
en_MLT_tmalta_int,2014-06-30,DEU,1
en_SGP_twoday_int,2014-09-01,AUS,9.1666666667
en_MYS_starmy_int,2014-06-30,ESP,1
fr_FRA_lmonde_int,2014-06-02,IRN,3
en_CAN_starca_int,2014-06-30,NGA,2
fr_BEL_lesoir_int,2014-08-04,USA,12.75
en_GBR_guardi_int,2013-12-30,VAT,2.25
en_NZL_nzhera_int,2014-05-26,COL,7.5
en_PAK_newint_int,2015-06-15,DNK,1
en_CHN_mopost_int,2015-06-15,COL,1
en_CHN_mopost_int,2014-08-18,ISL,1
en_USA_wapost_int,2015-05-11,AUT,1
en_GBR_dailyt_int,2014-07-07,CHL,1
es_CHL_mercur_int,2014-08-11,NIC,2
es_CHL_tercer_int,2015-04-13,BOL,2.8333333333
es_ESP_elpais_int,2015-06-01,TUR,17
en_IND_tindia_int,2015-03-23,LBY,1
en_SGP_twoday_int,2014-12-08,ROU,3
en_CHN_chinad_int,2014-01-06,JPN,20
fr_DZA_elwata_int,2014-03-03,LBY,2
fr_FRA_lepari_int,2014-03-31,DZA,6
en_CAN_starca_int,2015-04-27,IRN,0.3333333333
es_VEN_univer_int,2014-08-04,LBY,3.5
es_BOL_larazo_int,2015-03-23,GRC,1
es_CHL_tercer_int,2015-03-30,USA,12.6666666667
en_ZWE_chroni_int,2015-02-02,NER,1
en_SGP_twoday_int,2015-03-16,NGA,12.3333333333
en_SGP_twoday_int,2015-04-13,FRA,13
es_CHL_mercur_int,2014-10-20,IND,2
en_PAK_newint_int,2014-06-30,GBR,2
en_USA_nytime_int,2014-04-14,THA,1
en_NGA_thiday_int,2015-06-29,BEN,1
es_ESP_catalu_int,2014-11-10,CAN,2
en_USA_wapost_int,2014-06-02,GBR,1.5
fr_FRA_lepari_int,2015-02-16,DEU,1
es_MEX_jormex_int,2015-01-19,DEU,1
en_IND_tindia_int,2015-06-22,SGP,1
es_ESP_elpais_int,2014-11-17,CHN,1.5
en_MYS_starmy_int,2014-10-06,COL,2
en_USA_nytime_int,2014-04-28,IRQ,10
en_IND_tindia_int,2015-03-02,USA,36.8333333333
en_IND_tindia_int,2014-12-22,PHL,1
es_ESP_catalu_int,2014-09-08,IRQ,4
en_USA_nytime_int,2014-03-24,ISR,2.5
es_MEX_univer_int,2014-08-11,ROU,0.5
es_VEN_univer_int,2014-12-22,MYS,2
fr_DZA_xpress_int,2014-05-26,BFA,1
en_CHN_mopost_int,2014-10-06,SLE,0.5
en_IND_tindia_int,2015-05-11,NGA,2
en_NZL_nzhera_int,2014-09-15,NPL,3
en_AUS_austra_int,2015-05-18,RUS,3.5
es_CHL_mercur_int,2014-06-30,USA,26
en_IND_tindia_int,2014-03-31,FRA,3
en_GBR_dailyt_int,2014-02-03,ARG,1
en_MYS_starmy_int,2014-07-14,GEO,0.5
es_VEN_univer_int,2014-09-22,HKG,5
es_CHL_mercur_int,2014-09-08,IRN,1.5
es_ESP_elpais_int,2014-10-27,IRQ,7.5
en_GBR_guardi_int,2015-01-12,PAK,7
fr_DZA_xpress_int,2014-12-22,SSD,0.3333333333
en_USA_nytime_int,2014-05-19,IRL,2
en_NZL_nzhera_int,2015-01-05,NIC,2
en_PAK_newint_int,2014-06-23,PHL,2
es_MEX_jormex_int,2015-02-02,YEM,2
en_MLT_tmalta_int,2015-04-13,CUB,1.5
es_VEN_univer_int,2014-04-21,SEN,1
en_NZL_nzhera_int,2014-06-02,KHM,2
en_MLT_tmalta_int,2014-09-01,ARG,1
en_MLT_tmalta_int,2015-02-02,SYR,2.5
fr_BEL_lesoir_int,2015-06-08,ZAF,1
en_MYS_starmy_int,2014-09-29,TWN,1.8333333333
fr_BEL_derheu_int,2014-12-08,FRA,4
en_IND_hindti_int,2014-04-14,GBR,2
en_USA_wapost_int,2014-02-17,BRA,1
es_ESP_catalu_int,2015-01-05,GRC,2
es_ESP_elpais_int,2015-03-30,COL,1.3333333333
es_CHL_tercer_int,2014-12-29,GBR,9
en_NZL_nzhera_int,2014-06-23,YEM,5
en_MYS_starmy_int,2014-09-08,EST,0.5
en_SGP_twoday_int,2015-02-09,COL,1.5
es_BOL_patria_int,2014-03-24,ECU,2
en_SGP_twoday_int,2015-01-26,BGR,3
es_ESP_catalu_int,2014-06-09,SYC,2
en_ZWE_chroni_int,2014-09-08,IRN,1
en_NZL_nzhera_int,2014-09-29,LVA,1
fr_DZA_xpress_int,2014-03-03,CHN,0.5
en_USA_nytime_int,2014-06-09,PRK,2
en_CHN_chinad_int,2015-02-16,BRA,1
fr_FRA_lmonde_int,2015-06-08,GEO,3
en_IND_hindti_int,2015-06-29,TWN,2
fr_DZA_xpress_int,2015-06-01,UKR,0.5
en_PAK_newint_int,2014-03-03,EGY,4
en_CHN_chinad_int,2015-01-19,RUS,2
es_ESP_catalu_int,2014-10-27,CHE,1
es_MEX_univer_int,2015-04-13,SOM,1
en_SGP_twoday_int,2014-07-07,LBN,2
en_USA_nytime_int,2015-05-04,ESP,2
es_VEN_univer_int,2015-05-25,BOL,9
es_VEN_univer_int,2014-12-15,DEU,7
en_CHN_mopost_int,2014-01-20,PER,1
en_JPN_jatime_int,2014-08-11,CAN,2
fr_BEL_derheu_int,2014-04-21,BRA,2
en_CHN_chinad_int,2014-09-15,UKR,6.8333333333
es_VEN_univer_int,2015-02-09,DNK,5.5
en_NZL_nzhera_int,2015-01-12,AUT,4
en_IND_hindti_int,2014-09-01,TZA,1
es_MEX_jormex_int,2014-05-19,CHE,1
es_VEN_univer_int,2014-11-03,SSD,0.3333333333
en_JPN_jatime_int,2014-12-22,ISR,1.5
en_CAN_starca_int,2014-12-15,KEN,1
es_CHL_tercer_int,2014-08-25,VAT,1
en_IND_tindia_int,2015-04-06,FRA,4.8333333333
en_CHN_chinad_int,2015-02-23,KEN,1
en_MYS_starmy_int,2014-09-01,LBN,1.5
en_USA_wapost_int,2015-01-12,FRA,33.3333333333
fr_FRA_lepari_int,2014-08-25,CAN,1
es_ESP_catalu_int,2015-03-23,ARG,1
es_MEX_jormex_int,2014-04-21,ISR,2.3333333333
en_NZL_nzhera_int,2014-11-10,HKG,7
en_NZL_nzhera_int,2015-03-02,GIN,1
en_PAK_newint_int,2014-11-17,USA,9.5
es_MEX_jormex_int,2014-03-24,IRN,1
es_MEX_univer_int,2014-10-20,UKR,7.5
en_MYS_starmy_int,2015-01-19,SYR,3.6666666667
en_IND_hindti_int,2014-08-25,GBR,4
en_SGP_twoday_int,2015-04-06,CZE,5.5
es_VEN_univer_int,2015-03-02,CUB,12.3333333333
en_AUS_hersun_int,2015-02-02,POL,2
es_MEX_univer_int,2014-05-19,IRL,2
en_ZWE_chroni_int,2014-08-25,BWA,0.5
fr_FRA_lmonde_int,2014-07-07,AUS,0.5
en_MYS_starmy_int,2014-11-17,CUB,2.5
en_GBR_dailyt_int,2015-06-01,BGD,1
en_JPN_jatime_int,2015-02-02,AUS,2.5
en_GBR_guardi_int,2014-07-14,CHN,9
fr_FRA_lepari_int,2014-07-07,KOR,1
en_IND_tindia_int,2014-04-28,RUS,4.5
en_USA_wapost_int,2015-05-11,ISR,6
en_MYS_starmy_int,2015-01-19,PAK,1
es_ARG_nacion_int,2015-03-23,SGP,1
es_BOL_larazo_int,2014-05-05,CHL,0.5
en_NZL_nzhera_int,2015-06-08,CZE,1
en_CHN_chinad_int,2014-01-27,LAO,1
en_IND_hindti_int,2015-04-27,PRK,0.5
en_GBR_guardi_int,2014-08-25,COL,1
en_NZL_nzhera_int,2015-01-12,PER,3
en_NZL_nzhera_int,2014-01-06,TKM,1
en_MYS_starmy_int,2015-04-20,TWN,1
fr_BEL_derheu_int,2015-03-30,MAR,0.5
en_ZWE_chroni_int,2014-12-08,LBY,2
fr_FRA_lepari_int,2014-03-03,DEU,1.5
es_MEX_univer_int,2015-03-23,POL,1
en_GBR_guardi_int,2015-06-01,CHE,2
es_BOL_patria_int,2015-05-18,SSD,0.5
es_CHL_mercur_int,2014-12-22,JPN,2.25
en_ZWE_chroni_int,2014-03-10,NZL,1
en_NZL_nzhera_int,2014-07-07,BRN,1
en_IND_tindia_int,2014-10-06,AFG,2.5
fr_FRA_lmonde_int,2014-06-30,UGA,3
en_USA_wapost_int,2015-05-25,SAU,1
en_MYS_starmy_int,2014-09-15,AUS,6.5
es_VEN_univer_int,2015-05-18,BGD,2
en_USA_nytime_int,2014-05-19,ISR,1.8333333333
en_GBR_guardi_int,2013-12-30,NZL,1
en_GBR_guardi_int,2014-06-23,MEX,1
en_MLT_tmalta_int,2014-06-16,CUB,1
fr_FRA_lmonde_int,2014-11-17,YEM,1
en_GBR_dailyt_int,2014-02-24,SWE,1
en_GBR_guardi_int,2015-02-02,CHN,16.8333333333
en_MYS_starmy_int,2014-08-18,CHN,18.8333333333
es_VEN_univer_int,2015-01-26,CHL,9
en_NGA_thiday_int,2014-12-08,IRL,0.5
en_GBR_guardi_int,2014-01-13,SDN,2
en_IND_tindia_int,2014-06-30,MYS,1.5
en_GBR_dailyt_int,2014-04-28,MYS,8
es_ARG_nacion_int,2015-02-02,ITA,1
en_CHN_mopost_int,2014-09-29,ISL,1
en_MYS_starmy_int,2014-06-30,YEM,4
